Date,Speed (m/s),Direction (º),Energy (kWh)
01/05/2020 01:40:00,"15,65",235,"1.847,08"
01/05/2020 01:50:00,"16,66",236,"1.879,02"
01/05/2020 02:00:00,"16,30",239,"1.948,94"
01/05/2020 02:10:00,"15,77",241,"1.982,33"
01/05/2020 02:20:00,"15,54",237,"1.985,63"
01/05/2020 02:30:00,"15,41",237,"1.930,94"
01/05/2020 02:40:00,"16,41",235,"1.975,38"
01/05/2020 02:50:00,"15,77",235,"1.976,16"
01/05/2020 03:00:00,"16,95",234,"1.985,26"
01/05/2020 03:10:00,"16,24",237,"2.009,50"
01/05/2020 03:20:00,"16,09",236,"1.964,66"
01/05/2020 03:30:00,"16,90",239,"2.008,85"
01/05/2020 03:40:00,"17,00",239,"1.999,52"
01/05/2020 03:50:00,"16,85",240,"2.054,77"
01/05/2020 04:00:00,"16,48",235,"2.011,88"
01/05/2020 04:10:00,"15,82",238,"1.952,48"
01/05/2020 04:20:00,"16,83",238,"1.917,25"
01/05/2020 04:30:00,"17,56",238,"1.891,58"
01/05/2020 04:40:00,"16,93",241,"1.922,60"
01/05/2020 04:50:00,"18,37",240,"1.915,18"
01/05/2020 05:00:00,"15,97",240,"1.932,98"
01/05/2020 05:10:00,"17,90",243,"1.970,75"
01/05/2020 05:20:00,"17,70",240,"1.946,79"
01/05/2020 05:30:00,"17,99",237,"1.975,40"
01/05/2020 05:40:00,"18,21",235,"1.972,44"
01/05/2020 05:50:00,"16,22",234,"1.938,33"
01/05/2020 06:00:00,"17,12",228,"2.005,73"
01/05/2020 06:10:00,"17,46",233,"2.072,28"
01/05/2020 06:20:00,"17,32",235,"2.030,36"
01/05/2020 06:30:00,"18,10",238,"2.018,36"
01/05/2020 06:40:00,"17,02",238,"2.020,19"
01/05/2020 06:50:00,"15,62",239,"1.972,76"
01/05/2020 07:00:00,"15,15",240,"1.939,89"
01/05/2020 07:10:00,"16,05",243,"2.001,88"
01/05/2020 07:20:00,"15,81",238,"1.954,99"
01/05/2020 07:30:00,"16,07",241,"1.978,54"
01/05/2020 07:40:00,"15,63",240,"1.907,52"
01/05/2020 07:50:00,"14,63",241,"1.793,96"
01/05/2020 08:00:00,"16,14",241,"1.829,82"
01/05/2020 08:10:00,"14,41",243,"1.837,51"
01/05/2020 08:20:00,"14,99",241,"1.839,75"
01/05/2020 08:30:00,"14,30",241,"1.828,86"
01/05/2020 08:40:00,"14,95",239,"1.827,25"
01/05/2020 08:50:00,"15,18",235,"1.869,25"
01/05/2020 09:00:00,"14,65",238,"1.873,49"
01/05/2020 09:10:00,"14,15",240,"1.833,38"
01/05/2020 09:20:00,"14,29",237,"1.784,46"
01/05/2020 09:30:00,"13,91",241,"1.735,85"
01/05/2020 09:40:00,"13,63",241,"1.650,16"
01/05/2020 09:50:00,"14,33",243,"1.605,08"
01/05/2020 10:00:00,"12,77",241,"1.591,76"
01/05/2020 10:10:00,"12,60",238,"1.551,66"
01/05/2020 10:20:00,"13,14",238,"1.563,81"
01/05/2020 10:30:00,"12,93",239,"1.510,65"
01/05/2020 10:40:00,"12,33",238,"1.426,81"
01/05/2020 10:50:00,"12,59",233,"1.403,83"
01/05/2020 11:00:00,"12,70",234,"1.427,42"
01/05/2020 11:10:00,"14,24",231,"1.523,26"
01/05/2020 11:20:00,"13,22",231,"1.508,53"
01/05/2020 11:30:00,"13,84",235,"1.634,41"
01/05/2020 11:40:00,"14,02",232,"1.671,55"
01/05/2020 11:50:00,"12,77",231,"1.495,84"
01/05/2020 12:00:00,"12,82",232,"1.546,41"
01/05/2020 12:10:00,"13,06",230,"1.399,23"
01/05/2020 12:20:00,"12,73",234,"1.452,23"
01/05/2020 12:30:00,"12,38",232,"1.435,66"
01/05/2020 12:40:00,"11,66",240,"1.451,91"
01/05/2020 12:50:00,"11,50",236,"1.410,92"
01/05/2020 13:00:00,"13,48",233,"1.441,60"
01/05/2020 13:10:00,"12,19",236,"1.442,01"
01/05/2020 13:20:00,"12,69",234,"1.393,51"
01/05/2020 13:30:00,"12,78",235,"1.373,62"
01/05/2020 13:40:00,"11,55",236,"1.335,59"
01/05/2020 13:50:00,"12,94",235,"1.449,19"
01/05/2020 14:00:00,"12,55",235,"1.475,83"
01/05/2020 14:10:00,"13,63",229,"1.566,20"
01/05/2020 14:20:00,"14,59",232,"1.548,78"
01/05/2020 14:30:00,"15,52",236,"1.603,00"
01/05/2020 14:40:00,"14,48",232,"1.596,58"
01/05/2020 14:50:00,"15,23",238,"1.602,67"
01/05/2020 15:00:00,"12,82",236,"1.418,42"
01/05/2020 15:10:00,"14,38",234,"1.561,21"
01/05/2020 15:20:00,"14,53",240,"1.630,57"
01/05/2020 15:30:00,"13,71",238,"1.680,31"
01/05/2020 15:40:00,"13,61",240,"1.736,74"
01/05/2020 15:50:00,"12,38",233,"1.610,09"
01/05/2020 16:00:00,"12,57",228,"1.413,58"
01/05/2020 16:10:00,"13,29",232,"1.537,75"
01/05/2020 16:20:00,"13,34",234,"1.581,18"
01/05/2020 16:30:00,"13,64",234,"1.627,06"
01/05/2020 16:40:00,"13,97",232,"1.614,00"
01/05/2020 16:50:00,"12,94",228,"1.498,33"
01/05/2020 17:00:00,"14,19",226,"1.518,71"
01/05/2020 17:10:00,"12,91",228,"1.528,62"
01/05/2020 17:20:00,"13,39",232,"1.536,02"
01/05/2020 17:30:00,"13,25",231,"1.584,67"
01/05/2020 17:40:00,"13,22",229,"1.575,21"
01/05/2020 17:50:00,"12,13",226,"1.406,40"
01/05/2020 18:00:00,"11,82",230,"1.422,27"
01/05/2020 18:10:00,"11,69",231,"1.421,40"
01/05/2020 18:20:00,"13,04",233,"1.552,90"
01/05/2020 18:30:00,"12,94",235,"1.619,12"
01/05/2020 18:40:00,"13,36",237,"1.616,64"
01/05/2020 18:50:00,"13,56",235,"1.555,80"
01/05/2020 19:00:00,"12,50",234,"1.422,54"
01/05/2020 19:10:00,"12,66",235,"1.438,31"
01/05/2020 19:20:00,"12,39",228,"1.426,30"
01/05/2020 19:30:00,"12,92",227,"1.392,27"
01/05/2020 19:40:00,"12,29",229,"1.355,46"
01/05/2020 19:50:00,"12,15",224,"1.308,61"
01/05/2020 20:00:00,"12,56",227,"1.358,20"
01/05/2020 20:10:00,"11,97",231,"1.314,60"
01/05/2020 20:20:00,"11,80",229,"1.215,62"
01/05/2020 20:30:00,"11,41",228,"1.243,90"
01/05/2020 20:40:00,"12,17",227,"1.337,32"
01/05/2020 20:50:00,"11,60",224,"1.323,74"
01/05/2020 21:00:00,"11,23",226,"1.210,96"
01/05/2020 21:10:00,"11,69",228,"1.261,50"
01/05/2020 21:20:00,"11,10",225,"1.164,28"
01/05/2020 21:30:00,"10,79",218,"1.131,21"
01/05/2020 21:40:00,"11,65",217,"1.177,78"
01/05/2020 21:50:00,"11,18",215,"1.188,19"
01/05/2020 22:00:00,"10,73",217,"1.118,54"
01/05/2020 22:10:00,"10,63",219,"1.122,29"
01/05/2020 22:20:00,"10,67",216,"1.105,82"
01/05/2020 22:30:00,"10,19",221,"1.071,79"
01/05/2020 22:40:00,"11,24",215,"1.115,46"
01/05/2020 22:50:00,"10,19",222,"1.072,46"
01/05/2020 23:00:00,"10,07",218,"1.044,24"
01/05/2020 23:10:00,"9,10",217,"921,73"
01/05/2020 23:20:00,"9,86",219,"1.038,42"
01/05/2020 23:30:00,"11,12",214,"1.099,77"
01/05/2020 23:40:00,"10,88",214,"1.098,84"
01/05/2020 23:50:00,"10,44",215,"1.065,63"
02/05/2020 00:00:00,"10,74",215,"1.097,54"
02/05/2020 00:10:00,"10,95",214,"1.109,42"
02/05/2020 00:20:00,"11,64",209,"1.241,07"
02/05/2020 00:30:00,"11,02",209,"1.249,52"
02/05/2020 00:40:00,"11,90",207,"1.387,01"
02/05/2020 00:50:00,"12,33",207,"1.418,66"
02/05/2020 01:00:00,"11,59",212,"1.370,14"
02/05/2020 01:10:00,"11,63",213,"1.382,64"
02/05/2020 01:20:00,"10,77",210,"1.317,62"
02/05/2020 01:30:00,"11,89",215,"1.328,69"
02/05/2020 01:40:00,"11,52",209,"1.384,66"
02/05/2020 01:50:00,"11,22",207,"1.226,02"
02/05/2020 02:00:00,"11,91",212,"1.316,13"
02/05/2020 02:10:00,"13,63",213,"1.433,43"
02/05/2020 02:20:00,"11,35",212,"1.365,42"
02/05/2020 02:30:00,"12,42",214,"1.329,86"
02/05/2020 02:40:00,"11,92",215,"1.376,64"
02/05/2020 02:50:00,"10,67",210,"1.119,86"
02/05/2020 03:00:00,"10,17",207,"1.013,95"
02/05/2020 03:10:00,"9,28",206,"947,65"
02/05/2020 03:20:00,"9,67",205,"845,94"
02/05/2020 03:30:00,"10,72",205,"984,63"
02/05/2020 03:40:00,"11,35",211,"1.203,94"
02/05/2020 03:50:00,"10,49",211,"1.032,41"
02/05/2020 04:00:00,"9,77",207,"885,63"
02/05/2020 04:10:00,"10,98",207,"988,64"
02/05/2020 04:20:00,"10,03",205,"917,02"
02/05/2020 04:30:00,"9,60",201,"691,52"
02/05/2020 04:40:00,"10,86",200,"849,23"
02/05/2020 04:50:00,"10,63",200,"972,00"
02/05/2020 05:00:00,"11,34",201,"1.068,14"
02/05/2020 05:10:00,"11,60",204,"1.119,41"
02/05/2020 05:20:00,"11,39",206,"1.181,15"
02/05/2020 05:30:00,"11,18",208,"1.233,88"
02/05/2020 05:40:00,"11,53",210,"1.164,83"
02/05/2020 05:50:00,"10,41",214,"1.115,55"
02/05/2020 06:00:00,"10,36",214,"1.095,38"
02/05/2020 06:10:00,"10,04",216,"1.016,15"
02/05/2020 06:20:00,"9,43",220,"932,89"
02/05/2020 06:30:00,"9,66",218,"909,58"
02/05/2020 06:40:00,"11,71",227,"1.157,28"
02/05/2020 06:50:00,"12,01",233,"1.417,00"
02/05/2020 07:00:00,"11,90",232,"1.307,96"
02/05/2020 07:10:00,"11,33",232,"1.189,47"
02/05/2020 07:20:00,"11,35",228,"1.008,11"
02/05/2020 07:30:00,"11,40",230,"1.113,59"
02/05/2020 07:40:00,"11,64",228,"1.097,84"
02/05/2020 07:50:00,"11,78",225,"1.189,76"
02/05/2020 08:00:00,"10,16",213,"1.037,66"
02/05/2020 08:10:00,"10,69",212,"1.079,82"
02/05/2020 08:20:00,"10,34",206,"1.058,00"
02/05/2020 08:30:00,"10,06",205,"1.037,87"
02/05/2020 08:40:00,"9,29",203,"962,12"
02/05/2020 08:50:00,"10,84",205,"1.175,20"
02/05/2020 09:00:00,"9,61",206,"1.076,43"
02/05/2020 09:10:00,"9,20",220,"953,51"
02/05/2020 09:20:00,"8,68",220,"883,92"
02/05/2020 09:30:00,"9,32",229,"954,16"
02/05/2020 09:40:00,"9,60",224,"876,01"
02/05/2020 09:50:00,"8,37",219,"661,63"
02/05/2020 10:00:00,"9,73",218,"735,77"
02/05/2020 10:10:00,"8,79",214,"685,82"
02/05/2020 10:20:00,"10,27",213,"851,13"
02/05/2020 10:30:00,"9,38",214,"1.045,01"
02/05/2020 10:40:00,"10,12",214,"1.000,61"
02/05/2020 10:50:00,"10,73",214,"1.110,28"
02/05/2020 11:00:00,"9,66",220,"1.069,46"
02/05/2020 11:10:00,"10,71",216,"1.117,83"
02/05/2020 11:20:00,"11,40",217,"1.145,36"
02/05/2020 11:30:00,"10,58",215,"1.129,88"
02/05/2020 11:40:00,"10,34",212,"1.111,86"
02/05/2020 11:50:00,"8,53",206,"1.010,58"
02/05/2020 12:00:00,"8,13",205,"885,48"
02/05/2020 12:10:00,"8,78",213,"984,01"
02/05/2020 12:20:00,"8,87",217,"1.063,37"
02/05/2020 12:30:00,"9,36",219,"1.026,40"
02/05/2020 12:40:00,"11,04",217,"1.371,02"
02/05/2020 12:50:00,"11,53",216,"1.476,32"
02/05/2020 13:00:00,"10,78",228,"1.310,04"
02/05/2020 13:10:00,"10,38",223,"1.111,73"
02/05/2020 13:20:00,"9,98",220,"1.182,68"
02/05/2020 13:30:00,"9,85",216,"997,49"
02/05/2020 13:40:00,"9,96",219,"1.103,53"
02/05/2020 13:50:00,"9,67",228,"1.060,28"
02/05/2020 14:00:00,"9,43",230,"867,63"
02/05/2020 14:10:00,"9,66",229,"931,37"
02/05/2020 14:20:00,"8,18",217,"734,83"
02/05/2020 14:30:00,"8,62",224,"739,32"
02/05/2020 14:40:00,"9,46",231,"828,28"
02/05/2020 14:50:00,"8,61",233,"906,06"
02/05/2020 15:00:00,"10,52",224,"940,13"
02/05/2020 15:10:00,"11,32",230,"1.041,31"
02/05/2020 15:20:00,"10,47",232,"874,64"
02/05/2020 15:30:00,"8,44",229,"621,53"
02/05/2020 15:40:00,"9,79",236,"728,43"
02/05/2020 15:50:00,"9,53",235,"733,85"
02/05/2020 16:00:00,"9,62",231,"720,50"
02/05/2020 16:10:00,"7,94",220,"534,01"
02/05/2020 16:20:00,"8,03",213,"624,96"
02/05/2020 16:30:00,"10,23",224,"864,02"
02/05/2020 16:40:00,"9,50",221,"875,95"
02/05/2020 16:50:00,"8,45",220,"609,30"
02/05/2020 17:00:00,"7,77",214,"543,23"
02/05/2020 17:10:00,"8,88",231,"736,67"
02/05/2020 17:20:00,"8,74",228,"710,31"
02/05/2020 17:30:00,"9,10",227,"689,83"
02/05/2020 17:40:00,"8,64",229,"478,76"
02/05/2020 17:50:00,"7,51",229,"420,95"
02/05/2020 18:00:00,"6,87",243,"395,82"
02/05/2020 18:10:00,"7,03",216,"407,63"
02/05/2020 18:20:00,"8,44",217,"436,30"
02/05/2020 18:30:00,"7,27",223,"352,46"
02/05/2020 18:40:00,"7,95",215,"420,91"
02/05/2020 18:50:00,"7,36",217,"440,60"
02/05/2020 19:00:00,"8,35",222,"514,77"
02/05/2020 19:10:00,"6,81",228,"365,79"
02/05/2020 19:20:00,"6,16",221,"275,26"
02/05/2020 19:30:00,"5,81",219,"184,94"
02/05/2020 19:40:00,"7,44",212,"301,81"
02/05/2020 19:50:00,"8,27",215,"426,85"
02/05/2020 20:00:00,"8,67",221,"548,47"
02/05/2020 20:10:00,"8,58",224,"469,75"
02/05/2020 20:20:00,"7,73",225,"421,77"
02/05/2020 20:30:00,"7,38",227,"353,98"
02/05/2020 20:40:00,"6,95",224,"326,42"
02/05/2020 20:50:00,"7,19",227,"393,50"
02/05/2020 21:00:00,"7,43",225,"388,89"
02/05/2020 21:10:00,"7,40",228,"327,64"
02/05/2020 21:20:00,"6,71",234,"329,16"
02/05/2020 21:30:00,"7,43",233,"421,07"
02/05/2020 21:40:00,"7,71",229,"488,42"
02/05/2020 21:50:00,"7,23",221,"336,62"
02/05/2020 22:00:00,"6,57",218,"302,08"
02/05/2020 22:10:00,"7,14",223,"365,98"
02/05/2020 22:20:00,"7,91",230,"419,89"
02/05/2020 22:30:00,"7,33",232,"406,41"
02/05/2020 22:40:00,"3,68",171,"88,59"
02/05/2020 22:50:00,"2,68",197,"48,50"
02/05/2020 23:00:00,"4,15",210,"107,69"
02/05/2020 23:10:00,"4,10",186,"39,78"
02/05/2020 23:20:00,"5,01",182,"55,81"
02/05/2020 23:30:00,"5,18",184,"77,22"
02/05/2020 23:40:00,"5,32",193,"114,76"
02/05/2020 23:50:00,"4,96",191,"64,91"
03/05/2020 00:00:00,"4,29",191,"34,11"
03/05/2020 00:10:00,"4,17",195,"35,36"
03/05/2020 00:20:00,"4,18",192,"35,60"
03/05/2020 00:30:00,"4,98",195,"64,31"
03/05/2020 00:40:00,"5,02",183,"34,08"
03/05/2020 00:50:00,"5,70",177,"71,81"
03/05/2020 01:00:00,"5,75",183,"121,19"
03/05/2020 01:10:00,"5,79",182,"167,41"
03/05/2020 01:20:00,"5,91",187,"129,78"
03/05/2020 01:30:00,"5,01",183,"69,40"
03/05/2020 01:40:00,"3,48",167,"22,86"
03/05/2020 01:50:00,"4,06",168,"56,60"
03/05/2020 02:00:00,"2,72",137,"10,29"
03/05/2020 02:10:00,"1,33",115,"4,37"
03/05/2020 02:20:00,"3,11",97,"21,35"
03/05/2020 02:30:00,"2,92",86,"8,44"
03/05/2020 02:40:00,"3,08",81,"0,39"
03/05/2020 02:50:00,"3,18",71,"1,23"
03/05/2020 03:00:00,"3,52",76,"13,27"
03/05/2020 03:10:00,"3,87",87,"1,37"
03/05/2020 03:20:00,"3,82",65,"0,00"
03/05/2020 03:30:00,"3,82",47,"6,14"
03/05/2020 03:40:00,"4,12",60,"22,02"
03/05/2020 03:50:00,"3,97",68,"10,96"
03/05/2020 04:00:00,"3,72",54,"0,12"
03/05/2020 04:10:00,"3,71",61,"1,90"
03/05/2020 04:20:00,"3,23",45,"0,30"
03/05/2020 04:30:00,"3,30",54,"0,10"
03/05/2020 04:40:00,"3,76",49,"1,00"
03/05/2020 04:50:00,"3,95",68,"6,24"
03/05/2020 05:00:00,"4,03",71,"42,84"
03/05/2020 05:10:00,"4,31",86,"38,28"
03/05/2020 05:20:00,"3,60",37,"3,64"
03/05/2020 05:30:00,"3,21",32,"0,00"
03/05/2020 05:40:00,"3,33",30,"0,00"
03/05/2020 05:50:00,"3,45",31,"0,24"
03/05/2020 06:00:00,"3,58",29,"7,38"
03/05/2020 06:10:00,"3,89",34,"27,83"
03/05/2020 06:20:00,"3,81",37,"52,09"
03/05/2020 06:30:00,"3,86",31,"73,45"
03/05/2020 06:40:00,"3,88",32,"83,78"
03/05/2020 06:50:00,"3,88",38,"85,72"
03/05/2020 07:00:00,"4,40",39,"117,22"
03/05/2020 07:10:00,"4,59",41,"139,28"
03/05/2020 07:20:00,"5,28",49,"179,32"
03/05/2020 07:30:00,"5,02",53,"164,57"
03/05/2020 07:40:00,"4,85",75,"153,26"
03/05/2020 07:50:00,"4,92",66,"139,07"
03/05/2020 08:00:00,"5,02",79,"143,60"
03/05/2020 08:10:00,"5,68",86,"159,87"
03/05/2020 08:20:00,"5,88",84,"148,60"
03/05/2020 08:30:00,"5,69",78,"131,26"
03/05/2020 08:40:00,"6,26",74,"145,23"
03/05/2020 08:50:00,"6,41",74,"149,96"
03/05/2020 09:00:00,"6,02",77,"170,12"
03/05/2020 09:10:00,"5,45",72,"124,15"
03/05/2020 09:20:00,"6,12",77,"175,82"
03/05/2020 09:30:00,"6,09",96,"164,77"
03/05/2020 09:40:00,"6,49",111,"153,64"
03/05/2020 09:50:00,"6,63",94,"147,41"
03/05/2020 10:00:00,"6,91",86,"214,38"
03/05/2020 10:10:00,"6,78",95,"243,00"
03/05/2020 10:20:00,"6,99",99,"269,17"
03/05/2020 10:30:00,"6,94",112,"276,25"
03/05/2020 10:40:00,"6,84",103,"256,10"
03/05/2020 10:50:00,"6,34",103,"220,98"
03/05/2020 11:00:00,"6,40",89,"222,98"
03/05/2020 11:10:00,"6,44",99,"154,71"
03/05/2020 11:20:00,"6,27",85,"168,60"
03/05/2020 11:30:00,"5,93",104,"194,75"
03/05/2020 11:40:00,"5,86",97,"251,63"
03/05/2020 11:50:00,"6,39",61,"220,86"
03/05/2020 12:00:00,"6,19",63,"213,46"
03/05/2020 12:10:00,"5,93",46,"137,48"
03/05/2020 12:20:00,"4,58",45,"62,32"
03/05/2020 12:30:00,"4,76",30,"76,80"
03/05/2020 12:40:00,"4,71",20,"78,64"
03/05/2020 12:50:00,"4,90",28,"123,73"
03/05/2020 13:00:00,"5,16",22,"121,06"
03/05/2020 13:10:00,"5,37",27,"149,92"
03/05/2020 13:20:00,"4,73",24,"74,64"
03/05/2020 13:30:00,"4,78",18,"38,70"
03/05/2020 13:40:00,"3,96",33,"5,83"
03/05/2020 13:50:00,"4,09",35,"27,80"
03/05/2020 14:00:00,"4,18",30,"16,20"
03/05/2020 14:10:00,"3,28",34,"18,45"
03/05/2020 14:20:00,"4,44",33,"38,28"
03/05/2020 14:30:00,"4,62",39,"16,88"
03/05/2020 14:40:00,"3,37",45,"0,71"
03/05/2020 14:50:00,"2,66",38,"3,67"
03/05/2020 15:00:00,"4,05",45,"1,37"
03/05/2020 15:10:00,"2,12",50,"0,08"
03/05/2020 15:20:00,"3,97",48,"0,33"
03/05/2020 15:30:00,"2,98",55,"0,00"
03/05/2020 15:40:00,"4,10",42,"0,00"
03/05/2020 15:50:00,"3,06",42,"0,00"
03/05/2020 16:00:00,"2,56",43,"0,00"
03/05/2020 16:10:00,"3,31",40,"0,01"
03/05/2020 16:20:00,"3,31",40,"0,00"
03/05/2020 16:30:00,"2,53",54,"0,00"
03/05/2020 16:40:00,"2,33",59,"0,00"
03/05/2020 16:50:00,"1,62",42,"0,00"
03/05/2020 17:00:00,"0,61",31,"0,00"
03/05/2020 17:10:00,"1,26",27,"0,00"
03/05/2020 17:20:00,"0,67",70,"0,00"
03/05/2020 17:30:00,"0,72",81,"0,00"
03/05/2020 17:40:00,"1,29",58,"0,00"
03/05/2020 17:50:00,"4,62",38,"0,00"
03/05/2020 18:00:00,"4,75",32,"0,02"
03/05/2020 18:10:00,"4,48",35,"0,82"
03/05/2020 18:20:00,"4,92",31,"0,69"
03/05/2020 18:30:00,"4,69",29,"7,38"
03/05/2020 18:40:00,"4,27",28,"0,39"
03/05/2020 18:50:00,"3,22",27,"0,00"
03/05/2020 19:00:00,"3,11",26,"0,00"
03/05/2020 19:10:00,"2,34",26,"0,00"
03/05/2020 19:20:00,"2,01",24,"0,00"
03/05/2020 19:30:00,"1,15",19,"0,00"
03/05/2020 19:40:00,"2,31",29,"0,00"
03/05/2020 19:50:00,"5,06",37,"16,64"
03/05/2020 20:00:00,"5,56",41,"98,53"
03/05/2020 20:10:00,"6,18",41,"176,82"
03/05/2020 20:20:00,"6,19",40,"200,89"
03/05/2020 20:30:00,"5,93",41,"223,50"
03/05/2020 20:40:00,"6,29",36,"306,84"
03/05/2020 20:50:00,"6,38",36,"381,13"
03/05/2020 21:00:00,"6,77",41,"499,93"
03/05/2020 21:10:00,"7,32",38,"567,32"
03/05/2020 21:20:00,"7,54",33,"659,24"
03/05/2020 21:30:00,"7,82",32,"750,34"
03/05/2020 21:40:00,"8,38",35,"817,59"
03/05/2020 21:50:00,"8,71",36,"858,61"
03/05/2020 22:00:00,"8,82",36,"873,91"
03/05/2020 22:10:00,"8,60",46,"877,14"
03/05/2020 22:20:00,"8,66",80,"887,18"
03/05/2020 22:30:00,"8,47",43,"883,69"
03/05/2020 22:40:00,"9,05",52,"971,54"
03/05/2020 22:50:00,"9,36",35,"1.068,45"
03/05/2020 23:00:00,"9,09",37,"948,26"
03/05/2020 23:10:00,"8,66",37,"816,38"
03/05/2020 23:20:00,"8,14",35,"758,62"
03/05/2020 23:30:00,"8,17",42,"744,26"
03/05/2020 23:40:00,"7,99",57,"751,03"
03/05/2020 23:50:00,"7,36",65,"681,78"
04/05/2020 00:00:00,"7,67",72,"721,85"
04/05/2020 00:10:00,"8,31",70,"789,02"
04/05/2020 00:20:00,"8,46",73,"801,85"
04/05/2020 00:30:00,"8,00",45,"750,95"
04/05/2020 00:40:00,"7,67",37,"732,56"
04/05/2020 00:50:00,"8,30",41,"834,70"
04/05/2020 01:00:00,"8,71",38,"910,83"
04/05/2020 01:10:00,"8,67",40,"923,36"
04/05/2020 01:20:00,"8,84",46,"953,65"
04/05/2020 01:30:00,"8,99",44,"1.005,82"
04/05/2020 01:40:00,"9,54",48,"1.074,69"
04/05/2020 01:50:00,"10,28",54,"1.140,00"
04/05/2020 02:00:00,"10,64",63,"1.174,64"
04/05/2020 02:10:00,"10,52",58,"1.126,93"
04/05/2020 02:20:00,"9,10",38,"993,84"
04/05/2020 02:30:00,"9,17",39,"1.043,57"
04/05/2020 02:40:00,"9,96",39,"1.198,62"
04/05/2020 02:50:00,"10,82",40,"1.322,38"
04/05/2020 03:00:00,"10,56",41,"1.296,86"
04/05/2020 03:10:00,"10,22",48,"1.245,97"
04/05/2020 03:20:00,"10,29",43,"1.230,14"
04/05/2020 03:30:00,"9,83",41,"1.171,11"
04/05/2020 03:40:00,"9,29",40,"1.035,76"
04/05/2020 03:50:00,"9,23",45,"1.031,28"
04/05/2020 04:00:00,"9,73",41,"1.107,76"
04/05/2020 04:10:00,"9,90",45,"1.153,51"
04/05/2020 04:20:00,"9,75",47,"1.140,74"
04/05/2020 04:30:00,"9,57",48,"1.083,11"
04/05/2020 04:40:00,"9,08",46,"1.023,66"
04/05/2020 04:50:00,"8,99",46,"943,35"
04/05/2020 05:00:00,"8,88",46,"893,28"
04/05/2020 05:10:00,"9,11",78,"867,83"
04/05/2020 05:20:00,"9,26",131,"893,19"
04/05/2020 05:30:00,"9,64",125,"987,52"
04/05/2020 05:40:00,"9,61",127,"985,96"
04/05/2020 05:50:00,"9,77",105,"1.052,24"
04/05/2020 06:00:00,"9,59",91,"973,94"
04/05/2020 06:10:00,"9,54",88,"951,60"
04/05/2020 06:20:00,"9,31",94,"923,52"
04/05/2020 06:30:00,"9,27",81,"950,13"
04/05/2020 06:40:00,"9,25",77,"937,20"
04/05/2020 06:50:00,"9,21",78,"904,68"
04/05/2020 07:00:00,"8,94",65,"807,91"
04/05/2020 07:10:00,"8,70",52,"863,79"
04/05/2020 07:20:00,"8,73",51,"810,83"
04/05/2020 07:30:00,"8,69",41,"794,98"
04/05/2020 07:40:00,"8,62",37,"735,89"
04/05/2020 07:50:00,"7,90",34,"539,68"
04/05/2020 08:00:00,"5,30",35,"239,46"
04/05/2020 08:10:00,"4,80",35,"192,54"
04/05/2020 08:20:00,"5,13",42,"199,29"
04/05/2020 08:30:00,"4,51",41,"131,83"
04/05/2020 08:40:00,"4,38",42,"75,88"
04/05/2020 08:50:00,"4,32",40,"45,13"
04/05/2020 09:00:00,"4,67",42,"60,91"
04/05/2020 09:10:00,"4,84",38,"113,13"
04/05/2020 09:20:00,"5,56",48,"136,79"
04/05/2020 09:30:00,"4,89",43,"74,33"
04/05/2020 09:40:00,"3,19",28,"0,16"
04/05/2020 09:50:00,"2,87",28,"0,24"
04/05/2020 10:00:00,"5,93",34,"19,69"
04/05/2020 10:10:00,"5,41",34,"68,67"
04/05/2020 10:20:00,"5,46",38,"86,24"
04/05/2020 10:30:00,"5,27",35,"50,16"
04/05/2020 10:40:00,"5,12",23,"48,91"
04/05/2020 10:50:00,"7,29",21,"248,27"
04/05/2020 11:00:00,"5,92",22,"286,19"
04/05/2020 11:10:00,"7,10",21,"442,32"
04/05/2020 11:20:00,"6,63",22,"419,45"
04/05/2020 11:30:00,"7,25",20,"353,08"
04/05/2020 11:40:00,"5,04",22,"47,64"
04/05/2020 11:50:00,"6,48",38,"92,66"
04/05/2020 12:00:00,"7,79",38,"282,74"
04/05/2020 12:10:00,"5,45",38,"137,53"
04/05/2020 12:20:00,"7,00",53,"347,22"
04/05/2020 12:30:00,"8,69",75,"752,28"
04/05/2020 12:40:00,"8,27",63,"878,07"
04/05/2020 12:50:00,"6,79",58,"512,43"
04/05/2020 13:00:00,"7,46",55,"306,00"
04/05/2020 13:10:00,"9,68",57,"808,20"
04/05/2020 13:20:00,"11,73",141,"1.274,83"
04/05/2020 13:30:00,"10,63",100,"1.131,03"
04/05/2020 13:40:00,"11,16",79,"1.080,68"
04/05/2020 13:50:00,"12,11",72,"1.496,09"
04/05/2020 14:00:00,"11,46",154,"1.505,95"
04/05/2020 14:10:00,"11,18",155,"1.119,96"
04/05/2020 14:20:00,"12,84",120,"1.446,99"
04/05/2020 14:30:00,"20,43",0,"1.418,99"
04/05/2020 14:40:00,"16,67",0,"892,02"
04/05/2020 14:50:00,"9,48",158,"887,26"
04/05/2020 15:00:00,"11,85",184,"1.025,70"
04/05/2020 15:10:00,"15,73",191,"1.582,07"
04/05/2020 15:20:00,"18,81",194,"1.758,75"
04/05/2020 15:30:00,"16,35",206,"1.681,81"
04/05/2020 15:40:00,"14,74",206,"1.491,08"
04/05/2020 15:50:00,"12,93",204,"1.493,18"
04/05/2020 16:00:00,"13,12",196,"1.337,09"
